"encrypted_course_id","label","normalized_score","GRADE"
"66cb6903059122940c74d0039af7e58f","저성과자",0.2,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0.4857142857142857,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0.22857142857142856,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0.2857142857142857,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0.34285714285714286,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0.14285714285714285,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0.2857142857142857,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0.05714285714285714,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0.14285714285714285,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0.37142857142857144,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0.14285714285714285,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0.34285714285714286,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0.37142857142857144,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0.14285714285714285,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0.2857142857142857,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0.42857142857142855,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0.2,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0.05714285714285714,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0.4857142857142857,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0.6285714285714286,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0.05714285714285714,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0.14285714285714285,"F"
"66cb6903059122940c74d0039af7e58f","저성과자",0,"F"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0,"B+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0,"A+"
"71b4a6d01363459e2d89e15ffde3248e","저성과자",0.5,"C"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0.5,"B+"
"71b4a6d01363459e2d89e15ffde3248e","저성과자",0,"C"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0.5,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0.052083333333333336,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0.020833333333333332,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0.052083333333333336,"B"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0.125,"B+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0.020833333333333332,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0.020833333333333332,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0.06,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0.02,"B+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0.06,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0.02,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0,"A+"
"71b4a6d01363459e2d89e15ffde3248e","고성과자",0.09,"B"
"71b4a6d01363459e2d89e15ffde3248e","저성과자",0.1,"C"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0,"A+"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0.02,"A"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0.02,"A"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0.03,"A"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0.02,"B+"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0,"A+"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0,"A+"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0.02,"A+"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0,"A"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0.02,"A+"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0.02,"A"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0.02,"A+"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0,"A+"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0.1,"B+"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0.02,"A+"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0.02,"A"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0.03,"A+"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0.05,"B"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0.02,"A"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0,"B+"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0.02,"A"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0.02,"B+"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0.02,"B+"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0.02,"A"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0.2,"B+"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0.03,"A+"
"0b42d6bb3045ec69352c59510492ff1b","고성과자",0,"A+"
"56677636e11bd1dab2faba7b6d7ff012","고성과자",0.05,"B+"
"56677636e11bd1dab2faba7b6d7ff012","고성과자",0,"A+"
"56677636e11bd1dab2faba7b6d7ff012","고성과자",0,"A+"
"56677636e11bd1dab2faba7b6d7ff012","고성과자",0,"A+"
"56677636e11bd1dab2faba7b6d7ff012","고성과자",0,"A+"
"56677636e11bd1dab2faba7b6d7ff012","고성과자",0,"B+"
"56677636e11bd1dab2faba7b6d7ff012","고성과자",0,"A"
"56677636e11bd1dab2faba7b6d7ff012","고성과자",0.05,"B+"
"56677636e11bd1dab2faba7b6d7ff012","고성과자",0.05,"A"
"56677636e11bd1dab2faba7b6d7ff012","고성과자",0,"A+"
"56677636e11bd1dab2faba7b6d7ff012","고성과자",0,"A+"
"56677636e11bd1dab2faba7b6d7ff012","고성과자",0,"A+"
"56677636e11bd1dab2faba7b6d7ff012","고성과자",0,"B+"
"56677636e11bd1dab2faba7b6d7ff012","고성과자",0,"A+"
"56677636e11bd1dab2faba7b6d7ff012","고성과자",0,"B+"
"25e18a697d9936a7459f582145a70c2c","고성과자",0,"A+"
"25e18a697d9936a7459f582145a70c2c","고성과자",0,"A"
"25e18a697d9936a7459f582145a70c2c","고성과자",0,"A+"
"25e18a697d9936a7459f582145a70c2c","고성과자",0,"B+"
"25e18a697d9936a7459f582145a70c2c","고성과자",0,"A+"
"25e18a697d9936a7459f582145a70c2c","고성과자",0,"A+"
"25e18a697d9936a7459f582145a70c2c","고성과자",0,"B+"
"25e18a697d9936a7459f582145a70c2c","고성과자",0,"A+"
"25e18a697d9936a7459f582145a70c2c","고성과자",0,"A+"
"25e18a697d9936a7459f582145a70c2c","고성과자",0,"A+"
"25e18a697d9936a7459f582145a70c2c","고성과자",0,"A+"
"25e18a697d9936a7459f582145a70c2c","고성과자",0,"B"
"25e18a697d9936a7459f582145a70c2c","고성과자",0,"A+"
"25e18a697d9936a7459f582145a70c2c","고성과자",0,"A+"
"25e18a697d9936a7459f582145a70c2c","고성과자",0,"A+"
"25e18a697d9936a7459f582145a70c2c","고성과자",0,"A+"
"25e18a697d9936a7459f582145a70c2c","고성과자",0.1,"B+"
"25e18a697d9936a7459f582145a70c2c","고성과자",0.1,"B+"
"25e18a697d9936a7459f582145a70c2c","고성과자",0,"B+"
"25e18a697d9936a7459f582145a70c2c","고성과자",0.1,"A"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"A"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"A+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"A+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0.1,"B+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"A"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"A+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"A+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"A"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0.1,"B+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"A"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"A+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"B+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"A"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0.1,"B+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"A+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"B+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"A+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"A+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"A+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0.1,"B+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"A"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0.1,"B+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0.1,"B+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"A+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"B"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"A+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"A+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"A+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"A+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"A+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0,"A+"
"f346410a1e97bc53352d61cbf800bcfd","고성과자",0.1,"B+"
"1d40aa7043f94d1cc528629928b394a8","저성과자",0,"D+"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B+"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A+"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B"
"1d40aa7043f94d1cc528629928b394a8","저성과자",0,"C"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B+"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B+"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B+"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B+"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A"
"1d40aa7043f94d1cc528629928b394a8","저성과자",0,"D"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A"
"1d40aa7043f94d1cc528629928b394a8","저성과자",0,"C+"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A"
"1d40aa7043f94d1cc528629928b394a8","저성과자",0,"F"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B+"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B+"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B+"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A+"
"1d40aa7043f94d1cc528629928b394a8","저성과자",0,"F"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B+"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B+"
"1d40aa7043f94d1cc528629928b394a8","저성과자",0,"C+"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B+"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A+"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A"
"1d40aa7043f94d1cc528629928b394a8","저성과자",0,"C+"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A+"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B+"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B+"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B+"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A"
"1d40aa7043f94d1cc528629928b394a8","저성과자",0,"C"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B+"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B+"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"A"
"1d40aa7043f94d1cc528629928b394a8","고성과자",0,"B+"
"a502e2481a1ad06393f4d40aabe48229","고성과자",0,"A+"
"a502e2481a1ad06393f4d40aabe48229","고성과자",0,"A"
"a502e2481a1ad06393f4d40aabe48229","고성과자",0,"A"
"a502e2481a1ad06393f4d40aabe48229","고성과자",0,"A+"
"a502e2481a1ad06393f4d40aabe48229","고성과자",0,"A+"
"a502e2481a1ad06393f4d40aabe48229","고성과자",0,"A+"
"a502e2481a1ad06393f4d40aabe48229","고성과자",0,"A+"
"a502e2481a1ad06393f4d40aabe48229","고성과자",0,"A+"
"a502e2481a1ad06393f4d40aabe48229","고성과자",0,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0.8780487804878049,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0.8780487804878049,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0.8780487804878049,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0.8780487804878049,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0.8780487804878049,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0.8780487804878049,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0.030612244897959183,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0.02040816326530612,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0.10204081632653061,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0.12244897959183673,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0.061224489795918366,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0.10204081632653061,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0.10204081632653061,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0.061224489795918366,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0.010101010101010102,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0.010101010101010102,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0.010101010101010102,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0.050505050505050504,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0.1919191919191919,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0.050505050505050504,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0.1919191919191919,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0.010101010101010102,"A+"
"b5c4ef255a514270f44f3e484a767782","고성과자",0.1919191919191919,"A+"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0.06779661016949153,"A+"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0.1016949152542373,"A"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0.05084745762711865,"A"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0,"A+"
"2477c28f472618f2bf2ce1e362cb3b0f","저성과자",0.1016949152542373,"D"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0.1016949152542373,"A"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0.05084745762711865,"A+"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0.03389830508474576,"A+"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0.01694915254237288,"A+"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0.05084745762711865,"A"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0,"A+"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0.1016949152542373,"A"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0.01694915254237288,"A+"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0.1016949152542373,"A"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0.05172413793103448,"A+"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0.06896551724137931,"A+"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0.017241379310344827,"A+"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0.06896551724137931,"A+"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0,"A+"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0,"A+"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0.06896551724137931,"A"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0.10344827586206896,"A"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0.034482758620689655,"A"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0.08620689655172414,"A"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0.05172413793103448,"A"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0.06896551724137931,"A"
"2477c28f472618f2bf2ce1e362cb3b0f","고성과자",0.06896551724137931,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"B+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A+"
"919a921bbc3cd385104cc79b916b26ed","고성과자",0,"A"
